tar_letter,tar_pos,tar_ori,tar_pos_type,block,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instruction_text.started,instruction_text.stopped,fix_key.keys,fix_key.started,fix_key.stopped,fixcross.started,fixcross.stopped,roi.started,roi.stopped,roi.numLooks,roi.timesOn,roi.timesOff,RedFixCross.started,RedFixCross.stopped,distori,search_resp.keys,search_resp.corr,search_resp.rt,search_resp.started,search_resp.stopped,fixcross_shape.started,fixcross_shape.stopped,correct,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text_q1.started,text_q1.stopped,key_resp1.keys,key_resp1.rt,key_resp1.started,key_resp1.stopped,text_q2.started,text_q2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image.started,image.stopped,text_q1_2.started,text_q1_2.stopped,slider.response,slider.rt,slider.started,slider.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_q4.started,text_q4.stopped,key_resp1_3.keys,key_resp1_3.rt,key_resp1_3.started,key_resp1_3.stopped,finish_text.started,finish_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,group,age,gender,date,expName,psychopyVersion,frameRate,
1,3,2,2,L,0,518,518,518,,,,,,,None,2478.49662705425,None,2477.5058145389776,None,2477.9970497548784,None,1,[0.008642912900540978],[0.5175632431346457],2478.49662705425,None,[0 0 3 3 1 1 0 2],space,0,2.6537946632233798,0.0025035551116161514,None,2478.5132852433853,None,1,2481.1693352182738,None,None,2481.6689161096383,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
1,2,2,2,L,0,519,519,519,,,,,,,None,2482.7013732318264,None,2481.7188748979315,None,2482.2017863110414,None,1,[0.009771825047209859],[0.5175346996147709],2482.7013732318264,None,[3 2 2 0 0 2 1 3],space,0,3.505057280897745,0.002676740499737207,None,2482.7180185924117,None,1,2486.223356550865,None,None,2486.7229153129865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
1,1,3,2,L,0,520,520,520,,,,,,,None,2487.747047349527,None,2486.7562187985677,None,2487.2474565801786,None,1,[0.00928401954297442],[0.5174227705429075],2487.747047349527,None,[0 0 0 2 2 2 0 3],space,0,2.2988223504326015,0.002203367112088017,None,2487.763693992969,None,1,2490.0617194229962,None,None,2490.5613051250675,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
1,8,4,2,L,0,521,521,521,,,,,,,None,2491.5937644922487,None,2490.619656028164,None,2491.0941833443103,None,1,[0.008671135707118083],[0.5175975594975171],2491.5937644922487,None,[3 1 1 0 0 2 3 0],space,0,2.7400390611546754,0.002397078169451561,None,2491.6104072871276,None,1,2494.3497292855827,None,None,2494.849310497664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
1,7,4,2,L,0,522,522,522,,,,,,,None,2495.8817512634523,None,2494.9076213115513,2495.9067172196956,2495.3821723605106,None,4,"[0.2750219207810005, 0.2999856320275285, 0.31664253830967937, 0.3416258130928327]","[0.29167048850649735, 0.30846850880334387, 0.33354928054541233, 0.8419474889087724]",2495.8817512634523,None,[0 2 1 2 0 2 1 2],space,0,1.5202126057411078,0.0028374180510581937,None,2496.2231400691307,None,1,2497.7468305470793,None,None,2498.246394761334,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
1,6,1,2,L,0,523,523,523,,,,,,,None,2499.2788541285154,None,2498.3046722209983,None,2498.7792652834505,None,1,[0.008653496453916887],[0.5171626717528852],2499.2788541285154,None,[3 2 2 2 3 1 1 0],space,0,1.7272906924663403,0.0028043845377396792,None,2499.295490509121,None,0,2501.0273491795815,None,None,2501.5269294295194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
1,5,3,2,L,0,524,524,524,,,,,,,None,2502.551044468233,None,2501.5768853313893,2502.5760226115963,2502.051493467381,None,15,"[0.08345579250453738, 0.10013194160637795, 0.21666261498467065, 0.4499709112678829, 0.6916504759719828, 0.7088606133438589, 1.5826107119646622, 1.6081119393347763, 1.6244346619641874, 1.6498820094384428, 1.6914452192177123, 2.015798035048647, 2.1238169674215897, 2.141151541702129, 2.1737389377813088]","[0.09185945300123421, 0.11674587225206778, 0.23332016268977895, 0.6089012156953686, 0.7003075002721744, 1.083236745063914, 1.5913722889272321, 1.6162801959944773, 1.6413818141227239, 1.6743348237941973, 1.8417406285843754, 2.11562433652216, 2.1322677728276176, 2.165444640650094, 2.6822247009804414]",2502.551044468233,None,[1 3 3 2 2 3 0 0],space,0,2.705826929584873,0.0025211943575413898,None,2504.7324949664,None,1,2507.446872496428,None,None,2507.9464347863995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
1,4,1,2,L,0,525,525,525,,,,,,,None,2508.9705479008335,None,2507.9797248020077,2508.978865930778,2508.470963225045,None,1,[0.05856520397719578],[0.5587162601223099],2508.9705479008335,None,[0 0 0 3 1 2 1 2],space,0,1.785657374675793,0.0029519128365791403,None,2509.0288218967908,None,1,2510.818963863905,None,None,2511.318531926727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
1,3,1,2,L,0,526,526,526,,,,,,,None,2512.350989690338,None,2511.3768581348704,None,2511.8514261816526,None,1,[0.0091438676645339],[0.5173031443409855],2512.350989690338,None,[2 3 1 2 2 1 1 1],space,0,1.6777109235990793,0.0023678932229813654,None,2512.3676369752066,None,1,2514.049554753201,None,None,2514.549108063189,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
1,2,3,2,L,0,527,527,527,,,,,,,None,2515.581558450387,None,2514.599089942869,2515.598241975902,2515.0820032802585,None,5,"[0.009487031304161064, 0.19176112219065544, 0.208391088523058, 0.22503099697860307, 0.6834270565632323]","[0.09178600957238814, 0.2004752335305966, 0.21672290915739723, 0.6751850357577496, 1.1835021035622049]",2515.581558450387,None,[1 1 2 1 0 0 1 0],space,0,1.7817090685894073,0.0027710303183994256,None,2516.2642995003916,None,1,2518.0460984218953,None,None,2518.5456889346733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
